Id,Title,Price,Square,District,City,Date
169411,"Phòng trọ cho thuê_tách bếp, sạch sẽ, thoáng, ở liền khu Bình Thuận Q7_UFM, TDT, Quận 1-2-4",4.5 Triệu/tháng,28 m²,Quận 7,Hồ Chí Minh,4.5 Triệu/tháng
169420,"Căn Hộ Duplex Gần Ngay Trường ĐH Kinh Tế Tài Chính, Hutech, ĐH Ngoại Thương,",6500 Triệu/tháng,40 m²,Bình Thạnh,Hồ Chí Minh,6500 Triệu/tháng
126997,Phòng  đẹp thoáng mát sáng sủa có hình ảnh chi tiết,1.4 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,1.4 Triệu/tháng
169414,"KHAI TRƯƠNG CĂN HỘ DUPLEX GẦN NGAY ĐH CÔNG NGHIỆP, ĐH VĂN LANG, EMART GÒ VẤP, VINCOM PLAZA,",4500 Triệu/tháng,30 m²,Gò Vấp,Hồ Chí Minh,4500 Triệu/tháng
169413,KHAI TRƯƠNG PHÒNG TRỌ DUPLEX MỚI XÂY CHO SINH VIÊN GIÁ ƯU ĐÃI,5500 Triệu/tháng,30 m²,Bình Thạnh,Hồ Chí Minh,5500 Triệu/tháng
169408,"Phòng trọ sạch đẹp, thoáng mát đường Dương Quảng Hàm",2.2 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,2.2 Triệu/tháng
169376,"CHO THUÊ PHÒNG Q10, ĐỐI DIỆN SIÊU THỊ BIGC",1.8 Triệu/tháng,12 m²,Quận 10,Hồ Chí Minh,1.8 Triệu/tháng
161181,"CHO THUÊ PHÒNG  CAO CẤP CÓ MÁY LẠNH,  CÓ GÁC,  NƯỚC NÓNG, THANG MÁY",2.5 Triệu/tháng,22 m²,Quận 7,Hồ Chí Minh,2.5 Triệu/tháng
169383,Cho thuê Homestay quận 7 trọn gói,1.5 Triệu/tháng,40 m²,Quận 7,Hồ Chí Minh,1.5 Triệu/tháng
169403,phòng đầy đủ tiện nghi-có tháng máy giá rẻ,7.5 Triệu/tháng,50 m²,Quận 7,Hồ Chí Minh,7.5 Triệu/tháng
166546,"SELL  PHÒNG CHO THUÊ SẠCH , YÊN TÌNH, THOÁNG MÁT QUANG TRUNG",1.8 Triệu/tháng,16 m²,Gò Vấp,Hồ Chí Minh,1.8 Triệu/tháng
169401,"Phòng cho thuê cao cấp trong chung cư Phú Hoàng Anh gần RMIT,TĐT",3.5 Triệu/tháng,18 m²,Nhà Bè,Hồ Chí Minh,3.5 Triệu/tháng
169394,Còn phòng căn hộ mini của tòa nhà cho thuê ở KDC ngã tư ga Quận 12,3 Triệu/tháng,27 m²,Quận 12,Hồ Chí Minh,3 Triệu/tháng
169399,Phòng trọ sinh viên giá rẻ gần trường,1.8 Triệu/tháng,80 m²,Bình Thạnh,Hồ Chí Minh,1.8 Triệu/tháng
169448,CHÍNH CHỦ CHO THUÊ PHÒNG Quận 1,5 Triệu/tháng,25 m²,Quận 1,Hồ Chí Minh,5 Triệu/tháng
166742,"[KM 5%] - Phòng trọ mini xinh xắn full nội thất, Lò Gốm, Q6",3.8 Triệu/tháng,18 m²,Quận 6,Hồ Chí Minh,3.8 Triệu/tháng
151351,"[GIẢM 5%] - Phòng trọ full nội thất, đi lại thuận tiện, khu an ninh Q6",3.9 Triệu/tháng,25 m²,Quận 6,Hồ Chí Minh,3.9 Triệu/tháng
169438,PHÒNG TRỌ SINH VIÊN MỚI 100% GIÁ RẺ Gần ĐH HUTECH,1.8 Triệu/tháng,12 m²,Bình Thạnh,Hồ Chí Minh,1.8 Triệu/tháng
169444,Kí túc xá sinh viên đầy đủ tiện nghi 298 Phạm Văn Hai,1.45 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,1.45 Triệu/tháng
151723,"PHÒNG TRỌ MỚI XÂY 100 ĐẸP LUNG LINH, CÓ GÁC, KỆ BẾP, NGAY LÊ TRỌNG TẤN",2.3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.3 Triệu/tháng
166434,cho thuê phòng ở nguyễn thái sơn gò vấp gần đại học công nghiệp,3900 Triệu/tháng,30 m²,Gò Vấp,Hồ Chí Minh,3900 Triệu/tháng
168740,"Cho thuê phòng trọ ngay MT 29 Bàu Cát 6, Phường 14, Q Tân Bình (Có khoá vân tay, kệ bếp)",3 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,3 Triệu/tháng
169435,"Cho thuê phòng full NT đường CMT8, Q.3",5.5 Triệu/tháng,25 m²,Quận 3,Hồ Chí Minh,5.5 Triệu/tháng
169434,PHÒNG TRỌ TÂN PHÚ CHO THUÊ GIÁ RẺ FULL NỘI THẤT,3.4 Triệu/tháng,30 m²,Tân Phú,Hồ Chí Minh,3.4 Triệu/tháng
169433,"Cho thuê phòng trọ giá rẻ tại 144/10A5 Điện Biên Phủ, P.25, Q.Bình Thạnh",3 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,3 Triệu/tháng
169405,"Phòng trọ mới, sạch đẹp thoáng mát tại đường Dương Quảng Hàm",2.8 Triệu/tháng,28 m²,Gò Vấp,Hồ Chí Minh,2.8 Triệu/tháng
166625,"PHÒNG TRỌ MỚI ĐẸP, ÁNH SÁNG TRỜI, GIỜ TỰ DO, GẦN LOTTE Q7",2.7 Triệu/tháng,26 m²,Quận 7,Hồ Chí Minh,2.7 Triệu/tháng
169431,🍒Căn hộ 2 Phòng Ngủ mới FULL Nội Thất Ngay Ngã Tư Hàng Xanh - HUTECH - FTU - HIU - VLU,7700 Triệu/tháng,40 m²,Bình Thạnh,Hồ Chí Minh,7700 Triệu/tháng
169348,"Phòng Đủ Tiện Nghi như Khách sạn 36/22 Dương Đức Hiền, P.Tây Thạnh, Q.Tân Phú (sát Đại Học CNTP)",3.9 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,3.9 Triệu/tháng
169430,"Cho thuê phòng trọ giá rẻ tại 144/10A5 Điện Biên Phủ, P.25, Q.Bình Thạnh",2.8 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2.8 Triệu/tháng
169402,Chung cư Hùng Sơn Gia Cho thuê phòng trọ đối diện hutech ung văn khiêm,6 Triệu/tháng,36 m²,Bình Thạnh,Hồ Chí Minh,6 Triệu/tháng
169421,"Cho thuê phòng trọ cao cấp Đường Bạch Đằng, P15, Bình Thạnh , giá 4,8tr-10tr",5 Triệu/tháng,15 m²,Bình Thạnh,Hồ Chí Minh,5 Triệu/tháng
166933,Phòng trọ mới xây giá rẻ Đường Độc Lập,2.3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.3 Triệu/tháng
166773,Phòng trọ mới xây giá rẻ Đường Độc Lập,2 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2 Triệu/tháng
163605,"Phòng trọ trong nhà trọ 2 lầu mới xây, an ninh, có lối đi riêng, WC riêng, ban công, wifi",2.2 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,2.2 Triệu/tháng
169483,"Studio dịch vụ full nội thất Trần Quý Khoách, phường Tân Định, quận 1, HCM",8 Triệu/tháng,28 m²,Quận 1,Hồ Chí Minh,8 Triệu/tháng
169479,Phòng trọ bạch đằng bình thạnh chính chủ giá rẻ gần trường đại học,3.9 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,3.9 Triệu/tháng
169478,CHO THUÊ PHÒNG TRỌ GẦN CHUNG CƯ LAVITA  -XA LỘ HÀ NỘI,2.8 Triệu/tháng,18 m²,Thủ Đức,Hồ Chí Minh,2.8 Triệu/tháng
169159,"Phòng rộng Đẹp có Nội Thất –Đường Tân Sơn Nhì, Q.Tân Phú (Có Thang Máy, Máy Giặt)",3 Triệu/tháng,22 m²,Tân Phú,Hồ Chí Minh,3 Triệu/tháng
169471,Cho thuê phòng trọ mới có gác Trương Đăng Quế p3 Gò Vấp gần sân bay gần Phạm Văn Đồng,3.8 Triệu/tháng,22 m²,Gò Vấp,Hồ Chí Minh,3.8 Triệu/tháng
169469,cho thuê Phòng trọ cao cấp cách Gigamall 300m,2.9 Triệu/tháng,24 m²,Thủ Đức,Hồ Chí Minh,2.9 Triệu/tháng
169468,"Nhà mini mới Đường 28, P.Linh Đông, Q.Thủ Đức, 50 m2, 1 trệt 2 lầu",4.2 Triệu/tháng,50 m²,Thủ Đức,Hồ Chí Minh,4.2 Triệu/tháng
169463,Cho thuê phòng trọ đường Hồng Bàng quận 6,3 Triệu/tháng,32 m²,Quận 6,Hồ Chí Minh,3 Triệu/tháng
169462,Phòng Full Nội Thất 3tr1 Quận 10 Gần Chợ Hòa Hưng,3.1 Triệu/tháng,14 m²,Quận 10,Hồ Chí Minh,3.1 Triệu/tháng
125412,"Cho thuê phòng trọ bình thạnh sạch đẹp, khu bộ đội an ninh tuyệt đối",1.9 Triệu/tháng,12 m²,Bình Thạnh,Hồ Chí Minh,1.9 Triệu/tháng
167631,"[KM 5%] - Phòng trọ full nội thất, khu an ninh, giờ giấc tự do Q6",4.4 Triệu/tháng,24 m²,Quận 6,Hồ Chí Minh,4.4 Triệu/tháng
168698,"Cho thuê phòng giá rẻ gần chợ Tân Định, Quận 1",3.5 Triệu/tháng,18 m²,Quận 1,Hồ Chí Minh,3.5 Triệu/tháng
169456,"CHDV nằm ở khu cao cấp , phòng dạng studio , LH 0938954270",6.5 Triệu/tháng,40 m²,Gò Vấp,Hồ Chí Minh,6.5 Triệu/tháng
169412,Phòng đẹp ngay trung tâm Nguyễn Trãi,3.5 Triệu/tháng,20 m²,Quận 1,Hồ Chí Minh,3.5 Triệu/tháng
153438,"Phòng đẹp 140 Phạm Văn Chiêu, Phường 14, Quận Gò Vấp (có Máy Giặt - Máy Lạnh - Khoá vân tay ...)",2.6 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.6 Triệu/tháng
169453,"KTX354 - phòng trọ riêng tư, an ninh, đường lớn",2.2 Triệu/tháng,15 m²,Bình Thạnh,Hồ Chí Minh,2.2 Triệu/tháng
169452,Phòng Trọ Cho Nữ Giá Rẻ Quận 10 (2 Triệu/Tháng),2 Triệu/tháng,18 m²,Quận 10,Hồ Chí Minh,2 Triệu/tháng
169427,"Phòng trọ sạch đẹp, thoáng mát tại đường Dương Quảng Hàm",2.7 Triệu/tháng,30 m²,Gò Vấp,Hồ Chí Minh,2.7 Triệu/tháng
169449,"Chdv 1PN Full NT CMT8, Q.3 đối diện CV Lê Thị Riêng",8 Triệu/tháng,45 m²,Quận 3,Hồ Chí Minh,8 Triệu/tháng
162321,"CHO THUÊ PHÒNG ĐẸP, NGAY CHỢ AN NHƠN, ĐƯỜNG LÊ ĐỨC THỌ, CÓ GÁC LỬNG, BẾP, PHÒNG THOÁNG MÁT",2.7 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,2.7 Triệu/tháng
168980,CHO THUÊ PHÒNG TRỌ GIÁ RẺ Ở QUẬN BÌNH TÂN,3.5 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,3.5 Triệu/tháng
168979,Khai Trương Phòng Trọ Giá Rẻ ngay bến xe Ngã Tư Ga - Đại Học Nguyễn Tất Thành,2.8 Triệu/tháng,30 m²,Quận 12,Hồ Chí Minh,2.8 Triệu/tháng
168978,CHO THUÊ PHÒNG TRỌ GIÁ 2TR GẦN KHU TÊN LỬA,2.2 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,2.2 Triệu/tháng
162211,"Phòng Nguyễn Giản Thanh, quận 10, 16m2,có ban công, máy lạnh",2.5 Triệu/tháng,16 m²,Quận 10,Hồ Chí Minh,2.5 Triệu/tháng
168977,Phòng Cho Thuê Cao Cấp Full Nội Thất Ở Tân Kỳ Tân Quý - Bình Long,3.3 Triệu/tháng,25 m²,Tân Phú,Hồ Chí Minh,3.3 Triệu/tháng
168976,CẦN SANG CĂN HỘ DỊCH VỤ MỚI XÂY ĐƯỜNG GÒ DẦU,3.8 Triệu/tháng,20 m²,Tân Phú,Hồ Chí Minh,3.8 Triệu/tháng
146278,Cho thuê phòng trọ Quận 9 - Phường Tăng Nhơn Phú A,1.7 Triệu/tháng,18 m²,Quận 9,Hồ Chí Minh,1.7 Triệu/tháng
168975,Phòng Trọ Giá Rẻ Ngay Khu Vực Mã Lò - Tân Kỳ Tân Quý,1.8 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,1.8 Triệu/tháng
168974,Cho thuê phòng trọ riêng biệt đường Đồng Xoài phường 13 quận Tân Bình,2 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,2 Triệu/tháng
168973,"CHO THUÊ PHÒNG TRỌ Q7 CỰC KỲ AN NINH, CÓ BAN CÔNG",3.2 Triệu/tháng,30 m²,Quận 7,Hồ Chí Minh,3.2 Triệu/tháng
168960,"Cho thuê phòng trọ rộng tận 50m2, giờ giấc tự do - 5tr/tháng",5 Triệu/tháng,50 m²,Quận 7,Hồ Chí Minh,5 Triệu/tháng
168969,CHO THUÊ PHÒNG ĐẦY ĐỦ TIỆN NGHI,3.2 Triệu/tháng,23 m²,Tân Bình,Hồ Chí Minh,3.2 Triệu/tháng
163375,"Phòng đẹp, rộng, có gác, bếp nấu ăn, an ninh",2.5 Triệu/tháng,20 m²,Thủ Đức,Hồ Chí Minh,2.5 Triệu/tháng
168586,"phòng đẹp, thoáng mát vô cùng, có gác lửng, an ninh, lịch sự",2.5 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.5 Triệu/tháng
168965,"Cho thuê phòng trọ cực kỳ an ninh - 1.2tr/1 ng, ở dc 2 ng, tận 25m2",1.2 Triệu/tháng,25 m²,Quận 7,Hồ Chí Minh,1.2 Triệu/tháng
156950,Chính Chủ - Cho Thuê Phòng Quận 3 (Gần Cầu Công Lý),4.2 Triệu/tháng,20 m²,Quận 3,Hồ Chí Minh,4.2 Triệu/tháng
168964,"Cho thuê phòng chính chủ 25m2 tại Bà Lê Chân, quận 1 - giá 4tr",4 Triệu/tháng,25 m²,Quận 1,Hồ Chí Minh,4 Triệu/tháng
168884,Phòng Trọ Cao Cấp Full Nội Thất Giá Rẻ Ngay Chợ Bình Trị Đông,2.7 Triệu/tháng,20 m²,Bình Tân,Hồ Chí Minh,2.7 Triệu/tháng
168961,Phòng Giá Rẻ Mới 100% Full Nội Thất - Ban Công Riêng Ngay Ngã Tư Bốn Xã,3.5 Triệu/tháng,25 m²,Bình Tân,Hồ Chí Minh,3.5 Triệu/tháng
166331,Cho thuê phòng trọ quận Bình Thạnh,2.5 Triệu/tháng,16 m²,Bình Thạnh,Hồ Chí Minh,2.5 Triệu/tháng
169530,"Phòng trọ A.Mẫn - 23/31 Đường số 27, Hiệp Bình Chánh, Thủ Đức, TP HCM",2 Triệu/tháng,18 m²,Thủ Đức,Hồ Chí Minh,2 Triệu/tháng
167312,"[KM 5%] - Phòng trọ mini ngay ban công, an ninh, Lò Gốm, Q6",3 Triệu/tháng,10 m²,Quận 6,Hồ Chí Minh,3 Triệu/tháng
169326,"[SALE 5%] Phòng trọ sạch đẹp, khu an ninh, giờ giấc tự do Q6",4.2 Triệu/tháng,24 m²,Quận 6,Hồ Chí Minh,4.2 Triệu/tháng
169509,"❌ PHÒNG TRỌ MỚI XÂY, CÓ GÁC NGAY KHU CÔNG NGHỆ CAO ❌",3.4 Triệu/tháng,26 m²,Quận 9,Hồ Chí Minh,3.4 Triệu/tháng
169512,PHÒNG TRỌ GIỜ GIẤC TỰ DO GẦN TRƯỜNG HUTECH QUẬN 9,2.6 Triệu/tháng,18 m²,Quận 9,Hồ Chí Minh,2.6 Triệu/tháng
169513,"❌PHÒNG TRỌ SẠCH SẼ, GIỜ GIẤC TỰ DO NGAY KHU CÔNG NGHỆ CAO❌",2.6 Triệu/tháng,18 m²,Quận 9,Hồ Chí Minh,2.6 Triệu/tháng
169514,"PHÒNG TRỌ CÓ GÁC, GẦN TRƯỜNG TÀI CHÍNH MARKETING, QUẬN 9",3.5 Triệu/tháng,51 m²,Quận 9,Hồ Chí Minh,3.5 Triệu/tháng
169528,Cho thuê 2 phòng trọ tại quận Gò Vấp,2.6 Triệu/tháng,17 m²,Gò Vấp,Hồ Chí Minh,2.6 Triệu/tháng
167408,CĂN HỘ  FULL NỘI THẤT BAN CÔNG TẠI PHÚ NHUẬN,5.5 Triệu/tháng,20 m²,Phú Nhuận,Hồ Chí Minh,5.5 Triệu/tháng
169519,"CHO THUÊ PHÒNG GHÉP 1: 1, PHÒNG KTX- Đ/C: 28 LINH TRUNG, P. LINH TRUNG, TĐ",1 Triệu/tháng,22 m²,Thủ Đức,Hồ Chí Minh,1 Triệu/tháng
169146,"Phòng sleep box Lê Hồng Phong, vòng xoay lý thái tổ",1.2 Triệu/tháng,30 m²,Quận 10,Hồ Chí Minh,1.2 Triệu/tháng
169515,TRỐNG LẠI 1 PHÒNG Ở CÔNG VIÊN LÀNG HOA GÒ VẤP,2.6 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.6 Triệu/tháng
144651,SIÊU RẺ GẦN KCN TÂN BÌNH 20M2  1TR7,1.7 Triệu/tháng,30 m²,Bình Tân,Hồ Chí Minh,1.7 Triệu/tháng
169496,Phòng trọ nữ 20m2 Ngã Tư Hàng Xanh,3.9 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,3.9 Triệu/tháng
169507,"Cho thuê phòng trọ mới xây ngay Lê Đức Thọ - Cách CĐ Nova Gò Vấp 1,5km",3.1 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,3.1 Triệu/tháng
169506,CHO THUÊ PHÒNG GÁC GIÁ RẺ - TÂY THẠNH TÂN PHÚ,2.9 Triệu/tháng,20 m²,Tân Phú,Hồ Chí Minh,2.9 Triệu/tháng
169504,"Cho thuê phòng từ 20 m2 trở lên, đường Cao Lỗ P4 Q8",3.3 Triệu/tháng,20 m²,Quận 8,Hồ Chí Minh,3.3 Triệu/tháng
169503,CHO THUÊ PHÒNG TRỌ KHU VỰC SÂN BAY TSN,2.9 Triệu/tháng,20 m²,Tân Bình,Hồ Chí Minh,2.9 Triệu/tháng
148920,"CHO THUÊ CĂN HỘ MINI,FULL NỘI THẤT NGAY ĐƯỜNG TRẦN LỰU P. AN PHÚ . Q2.LH 0586 9999 68",4.9 Triệu/tháng,30 m²,Quận 2,Hồ Chí Minh,4.9 Triệu/tháng
167839,"PHÒNG Ở Ghép Full Tiện Nghi, Máy Lạnh,Chỉ 1,6tr/tháng, Dành Cho SV,Người ĐI Làm,Thảo Điền Q2",1.6 Triệu/tháng,120 m²,Quận 2,Hồ Chí Minh,1.6 Triệu/tháng
166922,"PHÒNG Ở Ghép Tiện Nghi Cho Sv, Người Đi Làm,Chỉ 1,6tr/tháng Bao Điện Nước Ngay Thảo ĐIền Q2",1.6 Triệu/tháng,100 m²,Quận 2,Hồ Chí Minh,1.6 Triệu/tháng
167213,"PHÒNG Ở GHép Máy Lạnh Chỉ 1,6tr/tháng .Bao Điện Nước Giá Rẻ Cho SV, Người Đi Làm Ngay Thảo Điền Q2",1.6 Triệu/tháng,150 m²,Quận 2,Hồ Chí Minh,1.6 Triệu/tháng
169270,"Phòng Căn hộ Studio và Căn hộ tách bếp đủ nội thất cao cấp 224/20 Lý Thường Kiệt, P.14, Q.10",5.7 Triệu/tháng,30 m²,Quận 10,Hồ Chí Minh,5.7 Triệu/tháng
169501,Phòng trọ máy lạnh mới xây giá rẻ quận Tân Phú Aeon,2.9 Triệu/tháng,40 m²,Tân Phú,Hồ Chí Minh,2.9 Triệu/tháng
169493,Phòng trọ 28m2– 2.1 triệu/tháng – Đường số 1-KDC Nam Hùng Vương-Phường An Lạc-Bình Tân- HCM,2.1 Triệu/tháng,28 m²,Bình Tân,Hồ Chí Minh,2.1 Triệu/tháng
169499,Phòng trọ máy lạnh giá rẻ quận 12,3.2 Triệu/tháng,40 m²,Quận 12,Hồ Chí Minh,3.2 Triệu/tháng
169498,Phòng trọ giá rẻ full nội thất tiện lợi quận Gò Vấp,3.8 Triệu/tháng,40 m²,Gò Vấp,Hồ Chí Minh,3.8 Triệu/tháng
169497,Phòng trọ full nội thất siêu rẻ dọn vô ở nhanh gọn lẹ quận 12,2.8 Triệu/tháng,40 m²,Quận 12,Hồ Chí Minh,2.8 Triệu/tháng
169494,Phòng cho thuê Quận 4 - tiện nghi an minh,3 Triệu/tháng,14 m²,Quận 4,Hồ Chí Minh,3 Triệu/tháng
169226,"Cho thuê phòng rất đẹp 1 trệt + 1 lầu gác cao 1124 Lê Đức Thọ, P.13, Q.Gò Vấp. (Ngay Thống Nhất)",2.8 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.8 Triệu/tháng
169473,Cho thuê ký túc xá tư nhân cao cấp giá rẻ bao mọi chi phí Dương Quảng Hàm p5 Gò Vấp,1.55 Triệu/tháng,80 m²,Gò Vấp,Hồ Chí Minh,1.55 Triệu/tháng
169491,CHO THUÊ PHÒNG (ĐẦY ĐỦ NỘI THẤT) - Mới 100%,3.5 Triệu/tháng,32 m²,Quận 9,Hồ Chí Minh,3.5 Triệu/tháng
169447,Cho nữ thuê phòng (1 nữ / 1 phòng),2.2 Triệu/tháng,18 m²,Quận 3,Hồ Chí Minh,2.2 Triệu/tháng
169481,"Cho thuê phòng từ 20 m2 trở lên, đường Cao Lỗ P4 Q8",3.2 Triệu/tháng,20 m²,Quận 8,Hồ Chí Minh,3.2 Triệu/tháng
169162,"Phòng đẹp như Căn Hộ Studio có Nội Thất HXH 140 Phạm Văn Chiêu, P.14, Q.Gò Vấp – 22m2 – Giá Tốt",3 Triệu/tháng,22 m²,Gò Vấp,Hồ Chí Minh,3 Triệu/tháng
169488,Quận 4/ Nữ - Share nhà nguyên căn - Phòng riêng,3.3 Triệu/tháng,44 m²,Quận 4,Hồ Chí Minh,3.3 Triệu/tháng
153797,"CĂN HỘ RẤT ĐẸP 50m2, có bếp, ban công, Phòng ngủ, phòng khách, đẹp y hình gần LOTTE Q.7",5 Triệu/tháng,50 m²,Quận 7,Hồ Chí Minh,5 Triệu/tháng
160793,"Cho thuê phòng trọ giá rẻ Đoàn Văn Bơ, Quận 4",1.4 Triệu/tháng,12 m²,Quận 4,Hồ Chí Minh,1.4 Triệu/tháng
169484,CHO NỮ THUÊ PHÒNG NGAY TRUNG TÂM QUẬN 10,3.5 Triệu/tháng,12 m²,Quận 10,Hồ Chí Minh,3.5 Triệu/tháng
169570,"Cho thuê phòng 205 Phạm Văn Chiêu, P.14, Q.Gò Vấp phù hợp ở 1-2 người (khóa vân tay-máy giặt)",1.9 Triệu/tháng,15 m²,Gò Vấp,Hồ Chí Minh,1.9 Triệu/tháng
169566,"Cho thuê phòng chính chủ tại Đỗ Tấn Phong, quận Phú Nhuận giá 1tr8",1.8 Triệu/tháng,15 m²,Phú Nhuận,Hồ Chí Minh,1.8 Triệu/tháng
169573,"Cho thuê Phòng full NT, bancong đường CMT8, Q. 3",5.5 Triệu/tháng,25 m²,Quận 3,Hồ Chí Minh,5.5 Triệu/tháng
168016,"Phòng mới, nội thất, an ninh. Ngay Nguyễn Kiệm, CV Gia Định",2.5 Triệu/tháng,20 m²,Gò Vấp,Hồ Chí Minh,2.5 Triệu/tháng
169572,"Phòng trọ quận Tân Phú giá dưới 3 triệu đầy đủ tiện nghi, giá rẻ và tốt nhất",2.5 Triệu/tháng,30 m²,Tân Phú,Hồ Chí Minh,2.5 Triệu/tháng
133538,"PHÒNG ĐẸP LỐI ĐI RIÊNG, GẦN BIGC TÔ HIẾN THÀNH, CHỢ SỈ THUỐC TÂY QUẬN 10, CÔNG VIÊN LÊ THỊ RIÊNG",2.8 Triệu/tháng,16 m²,Quận 10,Hồ Chí Minh,2.8 Triệu/tháng
169569,"Phòng Trọ Giá Rẻ Gò Vấp, Phan Huy Ích, KCN Tân Bình, Chỉ 2.4 triệu",2.49 Triệu/tháng,25 m²,Gò Vấp,Hồ Chí Minh,2.49 Triệu/tháng
167930,"PHÒNG TRỌ Ở GHÉP QUẬN 10, ĐỦ TIỆN NGHI",850 Nghìn/tháng,35 m²,Quận 10,Hồ Chí Minh,850 Nghìn/tháng
169565,"Cho thuê phòng chính chủ Trần Quang Diệu, quận 3 - giá 4,6tr",4.6 Triệu/tháng,30 m²,Quận 3,Hồ Chí Minh,4.6 Triệu/tháng
169562,"Cho thuê phòng trọ sạch đẹp, hẻm xe hơi, khu phố an ninh.Cách trung tâm Q.1 ,5 phút xe máy",3.3 Triệu/tháng,16 m²,Bình Thạnh,Hồ Chí Minh,3.3 Triệu/tháng
160794,Cho thuê phòng trọ có Gác giá rẻ gần Cầu Chà Và quận 8,1.5 Triệu/tháng,15 m²,Quận 8,Hồ Chí Minh,1.5 Triệu/tháng
123286,"cho thuê phòng trọ gần chợ, có chỗ để xe, internet 1.500.000vnd",1.5 Triệu/tháng,8 m²,Tân Bình,Hồ Chí Minh,1.5 Triệu/tháng
169450,Cho thuê trọ 50m2 – giá 6tr – đường Phan Chu Trinh – quận Bình Thạnh,600000 Triệu/tháng,50 m²,Bình Thạnh,Hồ Chí Minh,600000 Triệu/tháng
168799,Cho nữ thuê phòng trọ đường 3/2 ngay học viện hành chính quốc gia trung tâm quận 10,4.5 Triệu/tháng,28 m²,Quận 10,Hồ Chí Minh,4.5 Triệu/tháng
169455,TÒA NHÀ CĂN HỘ DỊCH VỤ - Quốc Lộ 22- Đối diện bên xe An sương - ngã tư an sương - Q.12 - TP. HCM,3800 Triệu/tháng,30 m²,Quận 12,Hồ Chí Minh,3800 Triệu/tháng
159474,Cho thuê phòng rẻ: 221/5B Phan Huy Ích- P.14 - Go vấp,2.2 Triệu/tháng,18 m²,Gò Vấp,Hồ Chí Minh,2.2 Triệu/tháng
159321,Cho thuê phòng trọ 436B/76 đường 3/2 ( cầu vượt 3/2) - Q.10,3.5 Triệu/tháng,18 m²,Quận 10,Hồ Chí Minh,3.5 Triệu/tháng
168588,"Phòng cao cấp dành cho đối tượng dân trí cao,văn minh, lịch sự",2.9 Triệu/tháng,20 m²,Bình Thạnh,Hồ Chí Minh,2.9 Triệu/tháng
169554,PHÒNG TRỌ GÓC TÂN SƠN NHÌ & NGUYỄN VĂN SĂNG,2.6 Triệu/tháng,22 m²,Tân Phú,Hồ Chí Minh,2.6 Triệu/tháng
161000,"Phòng trọ 30m2 cho gia đình, 2,3 triệu/tháng P.An Lạc, Q. Bình tân,",2.3 Triệu/tháng,30 m²,Bình Tân,Hồ Chí Minh,2.3 Triệu/tháng
169179,CHO THUÊ PHÒNG TRỌ GẦN PHỐ ĐI BỘ CÓ THANG MÁY,5.5 Triệu/tháng,20 m²,Quận 1,Hồ Chí Minh,5.5 Triệu/tháng
169178,CHO THUÊ PHÒNG MẶT TIỀN HOÀNG SA,4 Triệu/tháng,20 m²,Quận 3,Hồ Chí Minh,4 Triệu/tháng
167161,"1 Phòng duy nhất gần cầu Tham Lương, Q12",2.1 Triệu/tháng,17 m²,Quận 12,Hồ Chí Minh,2.1 Triệu/tháng
146535,Phòng cho thuê đầy đủ nội thất ngay cầu nguyễn văn cừ Q5,5 Triệu/tháng,40 m²,Quận 8,Hồ Chí Minh,5 Triệu/tháng
169115,Phòng sàn gỗ full nội thất gần cầu HimLam Quận7,4 Triệu/tháng,27 m²,Quận 7,Hồ Chí Minh,4 Triệu/tháng
168571,"Phòng Q10, 20m2 máy lạnh thoáng mát, giờ tự do 3tr/th",3 Triệu/tháng,20 m²,Quận 10,Hồ Chí Minh,3 Triệu/tháng
169175,"Cho thuê phòng chính chủ 20m2 tại Bà Lê Chân, quận 1 giá 4,5tr",4.5 Triệu/tháng,20 m²,Quận 1,Hồ Chí Minh,4.5 Triệu/tháng
